caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
1911-090,1911-090-01,1911-090-01-01,1911-090-01-01-01-03,6/7/1912,1,225 U.S. 572,32 S. Ct. 707,56 L. Ed. 1212,1912 U.S. LEXIS 2105,1911,902,White,234,EASTERN CHEROKEES v. UNITED STATES,4/30/1912,,170,,27,,2,,,0,3,,3,,0,1,,1,1,2,0,0,0,0,60010,6,1,0,3,,6,600,"Indian case, attys' fees",64,56,1,9,0,59,OWHolmes,1,1,1,2,,
1911-090,1911-090-01,1911-090-01-01,1911-090-01-01-01-04,6/7/1912,1,225 U.S. 572,32 S. Ct. 707,56 L. Ed. 1212,1912 U.S. LEXIS 2105,1911,902,White,234,EASTERN CHEROKEES v. UNITED STATES,4/30/1912,,170,,27,,2,,,0,3,,3,,0,1,,1,1,2,0,0,0,0,60010,6,1,0,3,,6,600,"Indian case, attys' fees",64,56,1,9,0,60,WRDay,1,1,1,2,,
1911-090,1911-090-01,1911-090-01-01,1911-090-01-01-01-05,6/7/1912,1,225 U.S. 572,32 S. Ct. 707,56 L. Ed. 1212,1912 U.S. LEXIS 2105,1911,902,White,234,EASTERN CHEROKEES v. UNITED STATES,4/30/1912,,170,,27,,2,,,0,3,,3,,0,1,,1,1,2,0,0,0,0,60010,6,1,0,3,,6,600,"Indian case, attys' fees",64,56,1,9,0,62,HHLurton,1,1,1,2,,
1911-090,1911-090-01,1911-090-01-01,1911-090-01-01-01-06,6/7/1912,1,225 U.S. 572,32 S. Ct. 707,56 L. Ed. 1212,1912 U.S. LEXIS 2105,1911,902,White,234,EASTERN CHEROKEES v. UNITED STATES,4/30/1912,,170,,27,,2,,,0,3,,3,,0,1,,1,1,2,0,0,0,0,60010,6,1,0,3,,6,600,"Indian case, attys' fees",64,56,1,9,0,63,CEHughes1,1,1,1,2,,
1911-090,1911-090-01,1911-090-01-01,1911-090-01-01-01-07,6/7/1912,1,225 U.S. 572,32 S. Ct. 707,56 L. Ed. 1212,1912 U.S. LEXIS 2105,1911,902,White,234,EASTERN CHEROKEES v. UNITED STATES,4/30/1912,,170,,27,,2,,,0,3,,3,,0,1,,1,1,2,0,0,0,0,60010,6,1,0,3,,6,600,"Indian case, attys' fees",64,56,1,9,0,64,WVanDevanter,1,2,1,2,,
1911-090,1911-090-01,1911-090-01-01,1911-090-01-01-01-08,6/7/1912,1,225 U.S. 572,32 S. Ct. 707,56 L. Ed. 1212,1912 U.S. LEXIS 2105,1911,902,White,234,EASTERN CHEROKEES v. UNITED STATES,4/30/1912,,170,,27,,2,,,0,3,,3,,0,1,,1,1,2,0,0,0,0,60010,6,1,0,3,,6,600,"Indian case, attys' fees",64,56,1,9,0,65,JRLamar,1,1,1,2,,
1911-090,1911-090-01,1911-090-01-01,1911-090-01-01-01-09,6/7/1912,1,225 U.S. 572,32 S. Ct. 707,56 L. Ed. 1212,1912 U.S. LEXIS 2105,1911,902,White,234,EASTERN CHEROKEES v. UNITED STATES,4/30/1912,,170,,27,,2,,,0,3,,3,,0,1,,1,1,2,0,0,0,0,60010,6,1,0,3,,6,600,"Indian case, attys' fees",64,56,1,9,0,66,MPitney,1,1,1,2,,
1911-091,1911-091-01,1911-091-01-01,1911-091-01-01-01-01,6/10/1912,1,225 U.S. 582,32 S. Ct. 780,56 L. Ed. 1216,1912 U.S. LEXIS 2106,1911,902,White,51,KINDRED v. UNION PACIFIC RAILROAD COMPANY,11/9/1911,,195,,231,,2,,,0,413,,28,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,4,,5,509,,64,56,1,7,0,56,EDEWhite,1,1,1,2,,
1911-091,1911-091-01,1911-091-01-01,1911-091-01-01-01-02,6/10/1912,1,225 U.S. 582,32 S. Ct. 780,56 L. Ed. 1216,1912 U.S. LEXIS 2106,1911,902,White,51,KINDRED v. UNION PACIFIC RAILROAD COMPANY,11/9/1911,,195,,231,,2,,,0,413,,28,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,4,,5,509,,64,56,1,7,0,58,JMcKenna,1,1,1,2,,
1911-091,1911-091-01,1911-091-01-01,1911-091-01-01-01-03,6/10/1912,1,225 U.S. 582,32 S. Ct. 780,56 L. Ed. 1216,1912 U.S. LEXIS 2106,1911,902,White,51,KINDRED v. UNION PACIFIC RAILROAD COMPANY,11/9/1911,,195,,231,,2,,,0,413,,28,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,4,,5,509,,64,56,1,7,0,59,OWHolmes,1,1,1,2,,
1911-091,1911-091-01,1911-091-01-01,1911-091-01-01-01-04,6/10/1912,1,225 U.S. 582,32 S. Ct. 780,56 L. Ed. 1216,1912 U.S. LEXIS 2106,1911,902,White,51,KINDRED v. UNION PACIFIC RAILROAD COMPANY,11/9/1911,,195,,231,,2,,,0,413,,28,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,4,,5,509,,64,56,1,7,0,60,WRDay,,,,,,
1911-091,1911-091-01,1911-091-01-01,1911-091-01-01-01-05,6/10/1912,1,225 U.S. 582,32 S. Ct. 780,56 L. Ed. 1216,1912 U.S. LEXIS 2106,1911,902,White,51,KINDRED v. UNION PACIFIC RAILROAD COMPANY,11/9/1911,,195,,231,,2,,,0,413,,28,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,4,,5,509,,64,56,1,7,0,62,HHLurton,1,1,1,2,,
1911-091,1911-091-01,1911-091-01-01,1911-091-01-01-01-06,6/10/1912,1,225 U.S. 582,32 S. Ct. 780,56 L. Ed. 1216,1912 U.S. LEXIS 2106,1911,902,White,51,KINDRED v. UNION PACIFIC RAILROAD COMPANY,11/9/1911,,195,,231,,2,,,0,413,,28,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,4,,5,509,,64,56,1,7,0,63,CEHughes1,1,1,1,2,,
1911-091,1911-091-01,1911-091-01-01,1911-091-01-01-01-07,6/10/1912,1,225 U.S. 582,32 S. Ct. 780,56 L. Ed. 1216,1912 U.S. LEXIS 2106,1911,902,White,51,KINDRED v. UNION PACIFIC RAILROAD COMPANY,11/9/1911,,195,,231,,2,,,0,413,,28,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,4,,5,509,,64,56,1,7,0,64,WVanDevanter,1,2,1,2,,
1911-091,1911-091-01,1911-091-01-01,1911-091-01-01-01-08,6/10/1912,1,225 U.S. 582,32 S. Ct. 780,56 L. Ed. 1216,1912 U.S. LEXIS 2106,1911,902,White,51,KINDRED v. UNION PACIFIC RAILROAD COMPANY,11/9/1911,,195,,231,,2,,,0,413,,28,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,4,,5,509,,64,56,1,7,0,65,JRLamar,1,1,1,2,,
1911-091,1911-091-01,1911-091-01-01,1911-091-01-01-01-09,6/10/1912,1,225 U.S. 582,32 S. Ct. 780,56 L. Ed. 1216,1912 U.S. LEXIS 2106,1911,902,White,51,KINDRED v. UNION PACIFIC RAILROAD COMPANY,11/9/1911,,195,,231,,2,,,0,413,,28,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,4,,5,509,,64,56,1,7,0,66,MPitney,,,,,,
1911-098,1911-098-01,1911-098-01-01,1911-098-01-01-01-01,6/10/1912,1,225 U.S. 663,32 S. Ct. 769,56 L. Ed. 1248,1912 U.S. LEXIS 2113,1911,902,White,11 ORIG,"ex parte CHARLEY WEBB, PETITIONER",5/13/1912,,215,,19,60,14,,,0,105,,105,,0,1,,1,1,9,0,0,0,0,10020,1,1,0,3,,9,900,,66,56,1,9,0,56,EDEWhite,1,1,1,2,,
1911-098,1911-098-01,1911-098-01-01,1911-098-01-01-01-02,6/10/1912,1,225 U.S. 663,32 S. Ct. 769,56 L. Ed. 1248,1912 U.S. LEXIS 2113,1911,902,White,11 ORIG,"ex parte CHARLEY WEBB, PETITIONER",5/13/1912,,215,,19,60,14,,,0,105,,105,,0,1,,1,1,9,0,0,0,0,10020,1,1,0,3,,9,900,,66,56,1,9,0,58,JMcKenna,1,1,1,2,,
1911-098,1911-098-01,1911-098-01-01,1911-098-01-01-01-03,6/10/1912,1,225 U.S. 663,32 S. Ct. 769,56 L. Ed. 1248,1912 U.S. LEXIS 2113,1911,902,White,11 ORIG,"ex parte CHARLEY WEBB, PETITIONER",5/13/1912,,215,,19,60,14,,,0,105,,105,,0,1,,1,1,9,0,0,0,0,10020,1,1,0,3,,9,900,,66,56,1,9,0,59,OWHolmes,1,1,1,2,,
1911-098,1911-098-01,1911-098-01-01,1911-098-01-01-01-04,6/10/1912,1,225 U.S. 663,32 S. Ct. 769,56 L. Ed. 1248,1912 U.S. LEXIS 2113,1911,902,White,11 ORIG,"ex parte CHARLEY WEBB, PETITIONER",5/13/1912,,215,,19,60,14,,,0,105,,105,,0,1,,1,1,9,0,0,0,0,10020,1,1,0,3,,9,900,,66,56,1,9,0,60,WRDay,1,1,1,2,,
1911-098,1911-098-01,1911-098-01-01,1911-098-01-01-01-05,6/10/1912,1,225 U.S. 663,32 S. Ct. 769,56 L. Ed. 1248,1912 U.S. LEXIS 2113,1911,902,White,11 ORIG,"ex parte CHARLEY WEBB, PETITIONER",5/13/1912,,215,,19,60,14,,,0,105,,105,,0,1,,1,1,9,0,0,0,0,10020,1,1,0,3,,9,900,,66,56,1,9,0,62,HHLurton,1,1,1,2,,
1911-098,1911-098-01,1911-098-01-01,1911-098-01-01-01-06,6/10/1912,1,225 U.S. 663,32 S. Ct. 769,56 L. Ed. 1248,1912 U.S. LEXIS 2113,1911,902,White,11 ORIG,"ex parte CHARLEY WEBB, PETITIONER",5/13/1912,,215,,19,60,14,,,0,105,,105,,0,1,,1,1,9,0,0,0,0,10020,1,1,0,3,,9,900,,66,56,1,9,0,63,CEHughes1,1,1,1,2,,
1911-098,1911-098-01,1911-098-01-01,1911-098-01-01-01-07,6/10/1912,1,225 U.S. 663,32 S. Ct. 769,56 L. Ed. 1248,1912 U.S. LEXIS 2113,1911,902,White,11 ORIG,"ex parte CHARLEY WEBB, PETITIONER",5/13/1912,,215,,19,60,14,,,0,105,,105,,0,1,,1,1,9,0,0,0,0,10020,1,1,0,3,,9,900,,66,56,1,9,0,64,WVanDevanter,1,1,1,2,,
1911-098,1911-098-01,1911-098-01-01,1911-098-01-01-01-08,6/10/1912,1,225 U.S. 663,32 S. Ct. 769,56 L. Ed. 1248,1912 U.S. LEXIS 2113,1911,902,White,11 ORIG,"ex parte CHARLEY WEBB, PETITIONER",5/13/1912,,215,,19,60,14,,,0,105,,105,,0,1,,1,1,9,0,0,0,0,10020,1,1,0,3,,9,900,,66,56,1,9,0,65,JRLamar,1,1,1,2,,
1911-098,1911-098-01,1911-098-01-01,1911-098-01-01-01-09,6/10/1912,1,225 U.S. 663,32 S. Ct. 769,56 L. Ed. 1248,1912 U.S. LEXIS 2113,1911,902,White,11 ORIG,"ex parte CHARLEY WEBB, PETITIONER",5/13/1912,,215,,19,60,14,,,0,105,,105,,0,1,,1,1,9,0,0,0,0,10020,1,1,0,3,,9,900,,66,56,1,9,0,66,MPitney,1,2,1,2,,
1911-133,1911-133-01,1911-133-01-01,1911-133-01-01-01-01,1/29/1912,1,223 U.S. 95,32 S. Ct. 196,56 L. Ed. 364,1912 U.S. LEXIS 2218,1911,901,White,445,"UNITED STATES EX REL. LOWE v. FISHER, SECRETARY OF THE INTERIOR",11/14/1911,,170,,326,,13,26,,0,19,,32,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,58,56,1,7,0,56,EDEWhite,1,1,1,2,,
1911-133,1911-133-01,1911-133-01-01,1911-133-01-01-01-02,1/29/1912,1,223 U.S. 95,32 S. Ct. 196,56 L. Ed. 364,1912 U.S. LEXIS 2218,1911,901,White,445,"UNITED STATES EX REL. LOWE v. FISHER, SECRETARY OF THE INTERIOR",11/14/1911,,170,,326,,13,26,,0,19,,32,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,58,56,1,7,0,58,JMcKenna,1,2,1,2,,
1911-133,1911-133-01,1911-133-01-01,1911-133-01-01-01-03,1/29/1912,1,223 U.S. 95,32 S. Ct. 196,56 L. Ed. 364,1912 U.S. LEXIS 2218,1911,901,White,445,"UNITED STATES EX REL. LOWE v. FISHER, SECRETARY OF THE INTERIOR",11/14/1911,,170,,326,,13,26,,0,19,,32,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,58,56,1,7,0,59,OWHolmes,1,1,1,2,,
1911-133,1911-133-01,1911-133-01-01,1911-133-01-01-01-04,1/29/1912,1,223 U.S. 95,32 S. Ct. 196,56 L. Ed. 364,1912 U.S. LEXIS 2218,1911,901,White,445,"UNITED STATES EX REL. LOWE v. FISHER, SECRETARY OF THE INTERIOR",11/14/1911,,170,,326,,13,26,,0,19,,32,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,58,56,1,7,0,60,WRDay,,,,,,
1911-133,1911-133-01,1911-133-01-01,1911-133-01-01-01-05,1/29/1912,1,223 U.S. 95,32 S. Ct. 196,56 L. Ed. 364,1912 U.S. LEXIS 2218,1911,901,White,445,"UNITED STATES EX REL. LOWE v. FISHER, SECRETARY OF THE INTERIOR",11/14/1911,,170,,326,,13,26,,0,19,,32,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,58,56,1,7,0,62,HHLurton,1,1,1,2,,
1911-133,1911-133-01,1911-133-01-01,1911-133-01-01-01-06,1/29/1912,1,223 U.S. 95,32 S. Ct. 196,56 L. Ed. 364,1912 U.S. LEXIS 2218,1911,901,White,445,"UNITED STATES EX REL. LOWE v. FISHER, SECRETARY OF THE INTERIOR",11/14/1911,,170,,326,,13,26,,0,19,,32,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,58,56,1,7,0,63,CEHughes1,1,1,1,2,,
1911-133,1911-133-01,1911-133-01-01,1911-133-01-01-01-07,1/29/1912,1,223 U.S. 95,32 S. Ct. 196,56 L. Ed. 364,1912 U.S. LEXIS 2218,1911,901,White,445,"UNITED STATES EX REL. LOWE v. FISHER, SECRETARY OF THE INTERIOR",11/14/1911,,170,,326,,13,26,,0,19,,32,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,58,56,1,7,0,64,WVanDevanter,1,1,1,2,,
1911-133,1911-133-01,1911-133-01-01,1911-133-01-01-01-08,1/29/1912,1,223 U.S. 95,32 S. Ct. 196,56 L. Ed. 364,1912 U.S. LEXIS 2218,1911,901,White,445,"UNITED STATES EX REL. LOWE v. FISHER, SECRETARY OF THE INTERIOR",11/14/1911,,170,,326,,13,26,,0,19,,32,,0,1,2,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,58,56,1,7,0,65,JRLamar,1,1,1,2,,
1911-134,1911-134-01,1911-134-01-01,1911-134-01-01-01-01,1/29/1912,1,223 U.S. 108,32 S. Ct. 200,56 L. Ed. 370,1912 U.S. LEXIS 2219,1911,901,White,735,"CHEROKEE NATION AND UNITED STATES v. WHITMIRE, TRUSTEE FOR FREEDMEN OF THE CHEROKEE NATION",1/9/1912,,170,,102,,2,26,,0,3,,3,,0,1,,2,1,4,0,1,0,0,90360,9,1,0,3,,9,900,,58,56,1,7,0,56,EDEWhite,1,1,1,2,,
1911-134,1911-134-01,1911-134-01-01,1911-134-01-01-01-02,1/29/1912,1,223 U.S. 108,32 S. Ct. 200,56 L. Ed. 370,1912 U.S. LEXIS 2219,1911,901,White,735,"CHEROKEE NATION AND UNITED STATES v. WHITMIRE, TRUSTEE FOR FREEDMEN OF THE CHEROKEE NATION",1/9/1912,,170,,102,,2,26,,0,3,,3,,0,1,,2,1,4,0,1,0,0,90360,9,1,0,3,,9,900,,58,56,1,7,0,58,JMcKenna,1,2,1,2,,
1911-134,1911-134-01,1911-134-01-01,1911-134-01-01-01-03,1/29/1912,1,223 U.S. 108,32 S. Ct. 200,56 L. Ed. 370,1912 U.S. LEXIS 2219,1911,901,White,735,"CHEROKEE NATION AND UNITED STATES v. WHITMIRE, TRUSTEE FOR FREEDMEN OF THE CHEROKEE NATION",1/9/1912,,170,,102,,2,26,,0,3,,3,,0,1,,2,1,4,0,1,0,0,90360,9,1,0,3,,9,900,,58,56,1,7,0,59,OWHolmes,1,1,1,2,,
1911-134,1911-134-01,1911-134-01-01,1911-134-01-01-01-04,1/29/1912,1,223 U.S. 108,32 S. Ct. 200,56 L. Ed. 370,1912 U.S. LEXIS 2219,1911,901,White,735,"CHEROKEE NATION AND UNITED STATES v. WHITMIRE, TRUSTEE FOR FREEDMEN OF THE CHEROKEE NATION",1/9/1912,,170,,102,,2,26,,0,3,,3,,0,1,,2,1,4,0,1,0,0,90360,9,1,0,3,,9,900,,58,56,1,7,0,60,WRDay,,,,,,
1911-134,1911-134-01,1911-134-01-01,1911-134-01-01-01-05,1/29/1912,1,223 U.S. 108,32 S. Ct. 200,56 L. Ed. 370,1912 U.S. LEXIS 2219,1911,901,White,735,"CHEROKEE NATION AND UNITED STATES v. WHITMIRE, TRUSTEE FOR FREEDMEN OF THE CHEROKEE NATION",1/9/1912,,170,,102,,2,26,,0,3,,3,,0,1,,2,1,4,0,1,0,0,90360,9,1,0,3,,9,900,,58,56,1,7,0,62,HHLurton,1,1,1,2,,
1911-134,1911-134-01,1911-134-01-01,1911-134-01-01-01-06,1/29/1912,1,223 U.S. 108,32 S. Ct. 200,56 L. Ed. 370,1912 U.S. LEXIS 2219,1911,901,White,735,"CHEROKEE NATION AND UNITED STATES v. WHITMIRE, TRUSTEE FOR FREEDMEN OF THE CHEROKEE NATION",1/9/1912,,170,,102,,2,26,,0,3,,3,,0,1,,2,1,4,0,1,0,0,90360,9,1,0,3,,9,900,,58,56,1,7,0,63,CEHughes1,1,1,1,2,,
1911-134,1911-134-01,1911-134-01-01,1911-134-01-01-01-07,1/29/1912,1,223 U.S. 108,32 S. Ct. 200,56 L. Ed. 370,1912 U.S. LEXIS 2219,1911,901,White,735,"CHEROKEE NATION AND UNITED STATES v. WHITMIRE, TRUSTEE FOR FREEDMEN OF THE CHEROKEE NATION",1/9/1912,,170,,102,,2,26,,0,3,,3,,0,1,,2,1,4,0,1,0,0,90360,9,1,0,3,,9,900,,58,56,1,7,0,64,WVanDevanter,1,1,1,2,,
1911-134,1911-134-01,1911-134-01-01,1911-134-01-01-01-08,1/29/1912,1,223 U.S. 108,32 S. Ct. 200,56 L. Ed. 370,1912 U.S. LEXIS 2219,1911,901,White,735,"CHEROKEE NATION AND UNITED STATES v. WHITMIRE, TRUSTEE FOR FREEDMEN OF THE CHEROKEE NATION",1/9/1912,,170,,102,,2,26,,0,3,,3,,0,1,,2,1,4,0,1,0,0,90360,9,1,0,3,,9,900,,58,56,1,7,0,65,JRLamar,1,1,1,2,,
1911-141,1911-141-01,1911-141-01-01,1911-141-01-01-01-01,2/19/1912,1,223 U.S. 200,32 S. Ct. 289,56 L. Ed. 405,1912 U.S. LEXIS 2226,1911,901,White,93,"JACOBS v. PRICHARD, TRUSTEE",,,195,,102,,13,26,,0,302,56,300,56,0,1,2,2,1,2,0,0,0,0,20150,2,2,0,5,,6,600,Indian allotments,58,56,1,8,0,56,EDEWhite,1,1,2,2,,
1911-141,1911-141-01,1911-141-01-01,1911-141-01-01-01-02,2/19/1912,1,223 U.S. 200,32 S. Ct. 289,56 L. Ed. 405,1912 U.S. LEXIS 2226,1911,901,White,93,"JACOBS v. PRICHARD, TRUSTEE",,,195,,102,,13,26,,0,302,56,300,56,0,1,2,2,1,2,0,0,0,0,20150,2,2,0,5,,6,600,Indian allotments,58,56,1,8,0,58,JMcKenna,1,2,2,2,,
1911-141,1911-141-01,1911-141-01-01,1911-141-01-01-01-03,2/19/1912,1,223 U.S. 200,32 S. Ct. 289,56 L. Ed. 405,1912 U.S. LEXIS 2226,1911,901,White,93,"JACOBS v. PRICHARD, TRUSTEE",,,195,,102,,13,26,,0,302,56,300,56,0,1,2,2,1,2,0,0,0,0,20150,2,2,0,5,,6,600,Indian allotments,58,56,1,8,0,59,OWHolmes,1,1,2,2,,
1911-141,1911-141-01,1911-141-01-01,1911-141-01-01-01-04,2/19/1912,1,223 U.S. 200,32 S. Ct. 289,56 L. Ed. 405,1912 U.S. LEXIS 2226,1911,901,White,93,"JACOBS v. PRICHARD, TRUSTEE",,,195,,102,,13,26,,0,302,56,300,56,0,1,2,2,1,2,0,0,0,0,20150,2,2,0,5,,6,600,Indian allotments,58,56,1,8,0,60,WRDay,1,1,2,2,,
1911-141,1911-141-01,1911-141-01-01,1911-141-01-01-01-05,2/19/1912,1,223 U.S. 200,32 S. Ct. 289,56 L. Ed. 405,1912 U.S. LEXIS 2226,1911,901,White,93,"JACOBS v. PRICHARD, TRUSTEE",,,195,,102,,13,26,,0,302,56,300,56,0,1,2,2,1,2,0,0,0,0,20150,2,2,0,5,,6,600,Indian allotments,58,56,1,8,0,62,HHLurton,1,1,2,2,,
1911-141,1911-141-01,1911-141-01-01,1911-141-01-01-01-06,2/19/1912,1,223 U.S. 200,32 S. Ct. 289,56 L. Ed. 405,1912 U.S. LEXIS 2226,1911,901,White,93,"JACOBS v. PRICHARD, TRUSTEE",,,195,,102,,13,26,,0,302,56,300,56,0,1,2,2,1,2,0,0,0,0,20150,2,2,0,5,,6,600,Indian allotments,58,56,1,8,0,63,CEHughes1,1,1,2,2,,
1911-141,1911-141-01,1911-141-01-01,1911-141-01-01-01-07,2/19/1912,1,223 U.S. 200,32 S. Ct. 289,56 L. Ed. 405,1912 U.S. LEXIS 2226,1911,901,White,93,"JACOBS v. PRICHARD, TRUSTEE",,,195,,102,,13,26,,0,302,56,300,56,0,1,2,2,1,2,0,0,0,0,20150,2,2,0,5,,6,600,Indian allotments,58,56,1,8,0,64,WVanDevanter,1,1,2,2,,
1911-141,1911-141-01,1911-141-01-01,1911-141-01-01-01-08,2/19/1912,1,223 U.S. 200,32 S. Ct. 289,56 L. Ed. 405,1912 U.S. LEXIS 2226,1911,901,White,93,"JACOBS v. PRICHARD, TRUSTEE",,,195,,102,,13,26,,0,302,56,300,56,0,1,2,2,1,2,0,0,0,0,20150,2,2,0,5,,6,600,Indian allotments,58,56,1,8,0,65,JRLamar,1,1,2,2,,
1911-142,1911-142-01,1911-142-01-01,1911-142-01-01-01-01,2/19/1912,1,223 U.S. 215,32 S. Ct. 292,56 L. Ed. 409,1912 U.S. LEXIS 2227,1911,901,White,112,FAIRBANKS v. UNITED STATES,1/18/1912,,170,,27,,2,26,,0,420,,28,,0,1,3,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,58,56,1,8,0,56,EDEWhite,1,1,1,2,,
1911-142,1911-142-01,1911-142-01-01,1911-142-01-01-01-02,2/19/1912,1,223 U.S. 215,32 S. Ct. 292,56 L. Ed. 409,1912 U.S. LEXIS 2227,1911,901,White,112,FAIRBANKS v. UNITED STATES,1/18/1912,,170,,27,,2,26,,0,420,,28,,0,1,3,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,58,56,1,8,0,58,JMcKenna,1,2,1,2,,
1911-142,1911-142-01,1911-142-01-01,1911-142-01-01-01-03,2/19/1912,1,223 U.S. 215,32 S. Ct. 292,56 L. Ed. 409,1912 U.S. LEXIS 2227,1911,901,White,112,FAIRBANKS v. UNITED STATES,1/18/1912,,170,,27,,2,26,,0,420,,28,,0,1,3,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,58,56,1,8,0,59,OWHolmes,1,1,1,2,,
1911-142,1911-142-01,1911-142-01-01,1911-142-01-01-01-04,2/19/1912,1,223 U.S. 215,32 S. Ct. 292,56 L. Ed. 409,1912 U.S. LEXIS 2227,1911,901,White,112,FAIRBANKS v. UNITED STATES,1/18/1912,,170,,27,,2,26,,0,420,,28,,0,1,3,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,58,56,1,8,0,60,WRDay,1,1,1,2,,
1911-142,1911-142-01,1911-142-01-01,1911-142-01-01-01-05,2/19/1912,1,223 U.S. 215,32 S. Ct. 292,56 L. Ed. 409,1912 U.S. LEXIS 2227,1911,901,White,112,FAIRBANKS v. UNITED STATES,1/18/1912,,170,,27,,2,26,,0,420,,28,,0,1,3,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,58,56,1,8,0,62,HHLurton,1,1,1,2,,
1911-142,1911-142-01,1911-142-01-01,1911-142-01-01-01-06,2/19/1912,1,223 U.S. 215,32 S. Ct. 292,56 L. Ed. 409,1912 U.S. LEXIS 2227,1911,901,White,112,FAIRBANKS v. UNITED STATES,1/18/1912,,170,,27,,2,26,,0,420,,28,,0,1,3,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,58,56,1,8,0,63,CEHughes1,1,1,1,2,,
1911-142,1911-142-01,1911-142-01-01,1911-142-01-01-01-07,2/19/1912,1,223 U.S. 215,32 S. Ct. 292,56 L. Ed. 409,1912 U.S. LEXIS 2227,1911,901,White,112,FAIRBANKS v. UNITED STATES,1/18/1912,,170,,27,,2,26,,0,420,,28,,0,1,3,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,58,56,1,8,0,64,WVanDevanter,1,1,1,2,,
1911-142,1911-142-01,1911-142-01-01,1911-142-01-01-01-08,2/19/1912,1,223 U.S. 215,32 S. Ct. 292,56 L. Ed. 409,1912 U.S. LEXIS 2227,1911,901,White,112,FAIRBANKS v. UNITED STATES,1/18/1912,,170,,27,,2,26,,0,420,,28,,0,1,3,1,1,2,0,0,0,0,20150,2,1,0,3,,9,900,,58,56,1,8,0,65,JRLamar,1,1,1,2,,
1911-217,1911-217-01,1911-217-01-01,1911-217-01-01-01-01,4/1/1912,1,224 U.S. 413,32 S. Ct. 424,56 L. Ed. 820,1912 U.S. LEXIS 2311,1911,902,White,496,HECKMAN v. UNITED STATES,10/12/1911,,195,,27,,2,,,0,449,,28,,0,1,4,1,1,2,0,0,0,0,20150,2,1,0,4,,6,600,restrictions on alienation,63,56,1,6,1,56,EDEWhite,1,1,1,2,,
1911-217,1911-217-01,1911-217-01-01,1911-217-01-01-01-02,4/1/1912,1,224 U.S. 413,32 S. Ct. 424,56 L. Ed. 820,1912 U.S. LEXIS 2311,1911,902,White,496,HECKMAN v. UNITED STATES,10/12/1911,,195,,27,,2,,,0,449,,28,,0,1,4,1,1,2,0,0,0,0,20150,2,1,0,4,,6,600,restrictions on alienation,63,56,1,6,1,58,JMcKenna,1,1,1,2,,
1911-217,1911-217-01,1911-217-01-01,1911-217-01-01-01-03,4/1/1912,1,224 U.S. 413,32 S. Ct. 424,56 L. Ed. 820,1912 U.S. LEXIS 2311,1911,902,White,496,HECKMAN v. UNITED STATES,10/12/1911,,195,,27,,2,,,0,449,,28,,0,1,4,1,1,2,0,0,0,0,20150,2,1,0,4,,6,600,restrictions on alienation,63,56,1,6,1,59,OWHolmes,1,1,1,2,,
1911-217,1911-217-01,1911-217-01-01,1911-217-01-01-01-04,4/1/1912,1,224 U.S. 413,32 S. Ct. 424,56 L. Ed. 820,1912 U.S. LEXIS 2311,1911,902,White,496,HECKMAN v. UNITED STATES,10/12/1911,,195,,27,,2,,,0,449,,28,,0,1,4,1,1,2,0,0,0,0,20150,2,1,0,4,,6,600,restrictions on alienation,63,56,1,6,1,60,WRDay,,,,,,
